S No,District Code,District Name (In English),Sub-District Code,Sub-District Name (In English),Village Code,Village Name (In English),Block Panchayat Code,Block Panchayat Name(In English),Gram Panchayat Code,Gram Panchayat Name(In English),Development Block Code,Development Block Name(In English),District Code of Development Block,District Name of Development Block
1564,361,Kendujhar,2843,Patana,385817,Gorasa,3817,Saharapada,119499,Goras,3454,Saharapada,361,Kendujhar
1565,361,Kendujhar,2843,Patana,385804,Govindapur,3817,Saharapada,119512,Udayapur,3454,Saharapada,361,Kendujhar
1566,361,Kendujhar,2843,Patana,385906,Guludipasi,3816,Patana,119473,Badapatna,3453,Patana,361,Kendujhar
1567,361,Kendujhar,2843,Patana,385784,Gunduriposi,3817,Saharapada,119503,Khuntapada,3454,Saharapada,361,Kendujhar
1568,361,Kendujhar,2843,Patana,385810,Haladibata,3817,Saharapada,119508,Saharpada,3454,Saharapada,361,Kendujhar
1569,361,Kendujhar,2843,Patana,385851,Haridagotha,3817,Saharapada,119501,Khadikapada,3454,Saharapada,361,Kendujhar
1570,361,Kendujhar,2843,Patana,385855,Hariharpur,3817,Saharapada,119511,Tendara,3454,Saharapada,361,Kendujhar
1571,361,Kendujhar,2843,Patana,385841,Hinjalagadia,3817,Saharapada,119497,Digaposi,3454,Saharapada,361,Kendujhar
1572,361,Kendujhar,2843,Patana,385807,Jaganathapur,3817,Saharapada,119498,Gandabeda,3454,Saharapada,361,Kendujhar
1573,361,Kendujhar,2843,Patana,385835,Jamunalia,3817,Saharapada,119494,Barbil,3454,Saharapada,361,Kendujhar
1574,361,Kendujhar,2843,Patana,385824,Jarakanibeda,3817,Saharapada,119507,Raidiha,3454,Saharapada,361,Kendujhar
1575,361,Kendujhar,2843,Patana,385918,Jayipur,3817,Saharapada,119504,Kundula,3454,Saharapada,361,Kendujhar
1576,361,Kendujhar,2843,Patana,385902,Jhaliapada,3816,Patana,119491,Tangarpada,3453,Patana,361,Kendujhar
1577,361,Kendujhar,2843,Patana,385780,Jumei,3817,Saharapada,119502,Khajirapat,3454,Saharapada,361,Kendujhar
1578,361,Kendujhar,2843,Patana,385847,Kaliaduma,3817,Saharapada,119505,Machhagarh,3454,Saharapada,361,Kendujhar
1579,361,Kendujhar,2843,Patana,385869,Kamalabahali,3816,Patana,119473,Badapatna,3453,Patana,361,Kendujhar
1580,361,Kendujhar,2843,Patana,385880,Kamaramara,3817,Saharapada,119505,Machhagarh,3454,Saharapada,361,Kendujhar
1581,361,Kendujhar,2843,Patana,385899,Kameswarpur,3816,Patana,119473,Badapatna,3453,Patana,361,Kendujhar
1582,361,Kendujhar,2843,Patana,385930,Kantaposi,3816,Patana,119473,Badapatna,3453,Patana,361,Kendujhar
1583,361,Kendujhar,2843,Patana,385843,Kantidiha,3817,Saharapada,119499,Goras,3454,Saharapada,361,Kendujhar
1584,361,Kendujhar,2843,Patana,385894,Kapundi,3817,Saharapada,119500,Kapundi,3454,Saharapada,361,Kendujhar
1585,361,Kendujhar,2843,Patana,385893,Karanjiapada,3817,Saharapada,119500,Kapundi,3454,Saharapada,361,Kendujhar
1586,361,Kendujhar,2843,Patana,385891,Katabeda,3816,Patana,119485,Mirigikhoji,3453,Patana,361,Kendujhar
1587,361,Kendujhar,2843,Patana,385852,Katupada,3817,Saharapada,119507,Raidiha,3454,Saharapada,361,Kendujhar
1588,361,Kendujhar,2843,Patana,385925,Kendujoda,3817,Saharapada,119495,Dalapaka,3454,Saharapada,361,Kendujhar
1589,361,Kendujhar,2843,Patana,385840,Keshadiha,3817,Saharapada,119507,Raidiha,3454,Saharapada,361,Kendujhar
1590,361,Kendujhar,2843,Patana,385879,Khadibeda,3817,Saharapada,119501,Khadikapada,3454,Saharapada,361,Kendujhar
1591,361,Kendujhar,2843,Patana,385878,Khadikapada,3817,Saharapada,119501,Khadikapada,3454,Saharapada,361,Kendujhar
1592,361,Kendujhar,2843,Patana,385873,Khajuridiha,3817,Saharapada,119500,Kapundi,3454,Saharapada,361,Kendujhar
1593,361,Kendujhar,2843,Patana,385941,Khamua,3816,Patana,119490,Saraskola,3453,Patana,361,Kendujhar
1594,361,Kendujhar,2843,Patana,385790,Khandeipada,3817,Saharapada,119509,Sankhua,3454,Saharapada,361,Kendujhar
1595,361,Kendujhar,2843,Patana,385802,Khuntapada,3817,Saharapada,119503,Khuntapada,3454,Saharapada,361,Kendujhar
1596,361,Kendujhar,2843,Patana,385910,Kuapasi,3816,Patana,119473,Badapatna,3453,Patana,361,Kendujhar
1597,361,Kendujhar,2843,Patana,385816,Kucheibeda,3817,Saharapada,119499,Goras,3454,Saharapada,361,Kendujhar
1598,361,Kendujhar,2843,Patana,385919,Kudabeda,3817,Saharapada,119495,Dalapaka,3454,Saharapada,361,Kendujhar
1599,361,Kendujhar,2843,Patana,385921,Kumudabahali,3817,Saharapada,119496,Damahuda,3454,Saharapada,361,Kendujhar
1600,361,Kendujhar,2843,Patana,385917,Kundala,3817,Saharapada,119504,Kundula,3454,Saharapada,361,Kendujhar
1601,361,Kendujhar,2843,Patana,385806,Laxmiposi,3817,Saharapada,119498,Gandabeda,3454,Saharapada,361,Kendujhar
1602,361,Kendujhar,2843,Patana,385911,Lekhana,3816,Patana,119473,Badapatna,3453,Patana,361,Kendujhar
1603,361,Kendujhar,2843,Patana,385845,Machhagarh,3817,Saharapada,119505,Machhagarh,3454,Saharapada,361,Kendujhar
1604,361,Kendujhar,2843,Patana,385905,Madhapur,3816,Patana,119473,Badapatna,3453,Patana,361,Kendujhar
1605,361,Kendujhar,2843,Patana,385936,Maliposi,3816,Patana,119487,Mushakhari,3453,Patana,361,Kendujhar
1606,361,Kendujhar,2843,Patana,385912,Mangalapur,3816,Patana,119473,Badapatna,3453,Patana,361,Kendujhar
1607,361,Kendujhar,2843,Patana,385827,Matiaguni Alias Gopalpur,3817,Saharapada,119494,Barbil,3454,Saharapada,361,Kendujhar
1608,361,Kendujhar,2843,Patana,385781,Maudipa,3817,Saharapada,119512,Udayapur,3454,Saharapada,361,Kendujhar
1609,361,Kendujhar,2843,Patana,385838,Medinipur,3817,Saharapada,119507,Raidiha,3454,Saharapada,361,Kendujhar
1610,361,Kendujhar,2843,Patana,385916,Mirigikhoji,3816,Patana,119485,Mirigikhoji,3453,Patana,361,Kendujhar
1611,361,Kendujhar,2843,Patana,385942,Musakhori,3816,Patana,119487,Mushakhari,3453,Patana,361,Kendujhar
1612,361,Kendujhar,2843,Patana,385937,Musanali,3816,Patana,119487,Mushakhari,3453,Patana,361,Kendujhar
1613,361,Kendujhar,2843,Patana,385865,Musapada,3816,Patana,119491,Tangarpada,3453,Patana,361,Kendujhar
1614,361,Kendujhar,2843,Patana,385821,Nayajaganathapur,3817,Saharapada,119499,Goras,3454,Saharapada,361,Kendujhar
1615,361,Kendujhar,2843,Patana,385785,Nischintapur,3817,Saharapada,119493,Baikala,3454,Saharapada,361,Kendujhar
1616,361,Kendujhar,2843,Patana,385889,Nuabandha,3817,Saharapada,119504,Kundula,3454,Saharapada,361,Kendujhar
1617,361,Kendujhar,2843,Patana,385849,Nuagaonbudhusahi,3817,Saharapada,119501,Khadikapada,3454,Saharapada,361,Kendujhar
1618,361,Kendujhar,2843,Patana,385876,Nuagaonkhilaripata,3817,Saharapada,119511,Tendara,3454,Saharapada,361,Kendujhar
1619,361,Kendujhar,2843,Patana,385867,Nuapada,3816,Patana,119491,Tangarpada,3453,Patana,361,Kendujhar
1620,361,Kendujhar,2843,Patana,385881,Ostajodi,3817,Saharapada,119505,Machhagarh,3454,Saharapada,361,Kendujhar
1621,361,Kendujhar,2843,Patana,385795,Padhanpada,3817,Saharapada,119509,Sankhua,3454,Saharapada,361,Kendujhar
1622,361,Kendujhar,2843,Patana,385844,Paitamaja,3817,Saharapada,119505,Machhagarh,3454,Saharapada,361,Kendujhar
1623,361,Kendujhar,2843,Patana,385818,Palasapada,3817,Saharapada,119499,Goras,3454,Saharapada,361,Kendujhar
1624,361,Kendujhar,2843,Patana,385811,Pingupatana,3817,Saharapada,119508,Saharpada,3454,Saharapada,361,Kendujhar
1625,361,Kendujhar,2843,Patana,385803,Pipilia,3817,Saharapada,119503,Khuntapada,3454,Saharapada,361,Kendujhar
1626,361,Kendujhar,2843,Patana,385877,Purunapani,3817,Saharapada,119501,Khadikapada,3454,Saharapada,361,Kendujhar
1627,361,Kendujhar,2843,Patana,385900,Putulia,3816,Patana,119473,Badapatna,3453,Patana,361,Kendujhar
1628,361,Kendujhar,2843,Patana,385826,Radhapur,3817,Saharapada,119508,Saharpada,3454,Saharapada,361,Kendujhar
1629,361,Kendujhar,2843,Patana,385853,Raidiha,3817,Saharapada,119507,Raidiha,3454,Saharapada,361,Kendujhar
1630,361,Kendujhar,2843,Patana,385782,Raipur,3817,Saharapada,119512,Udayapur,3454,Saharapada,361,Kendujhar
1631,361,Kendujhar,2843,Patana,385874,Rasapada,3817,Saharapada,119511,Tendara,3454,Saharapada,361,Kendujhar
1632,361,Kendujhar,2843,Patana,385934,Rathapada,3816,Patana,119487,Mushakhari,3453,Patana,361,Kendujhar
1633,361,Kendujhar,2843,Patana,385794,Sabaranibeda,3817,Saharapada,119509,Sankhua,3454,Saharapada,361,Kendujhar
1634,361,Kendujhar,2843,Patana,385909,Sadhupada,3816,Patana,119473,Badapatna,3453,Patana,361,Kendujhar
1635,361,Kendujhar,2843,Patana,385799,Saharapada,3817,Saharapada,119508,Saharpada,3454,Saharapada,361,Kendujhar
1636,361,Kendujhar,2843,Patana,385908,Saharaposi,3816,Patana,119473,Badapatna,3453,Patana,361,Kendujhar
1637,361,Kendujhar,2843,Patana,385819,Sanabaliposi,3817,Saharapada,119505,Machhagarh,3454,Saharapada,361,Kendujhar
1638,361,Kendujhar,2843,Patana,385809,Sanadhanurjaypur,3817,Saharapada,119498,Gandabeda,3454,Saharapada,361,Kendujhar
1639,361,Kendujhar,2843,Patana,385868,Sanajamuposi,3816,Patana,119473,Badapatna,3453,Patana,361,Kendujhar
1640,361,Kendujhar,2843,Patana,385870,Sanapadiaposi,3816,Patana,119473,Badapatna,3453,Patana,361,Kendujhar
1641,361,Kendujhar,2843,Patana,385823,Sankhasara,3817,Saharapada,119497,Digaposi,3454,Saharapada,361,Kendujhar
1642,361,Kendujhar,2843,Patana,385792,Sankhua,3817,Saharapada,119509,Sankhua,3454,Saharapada,361,Kendujhar
1643,361,Kendujhar,2843,Patana,385932,Saraskola,3816,Patana,119490,Saraskola,3453,Patana,361,Kendujhar
1644,361,Kendujhar,2843,Patana,385860,Saraswatipada,3817,Saharapada,119510,Silipada,3454,Saharapada,361,Kendujhar
1645,361,Kendujhar,2843,Patana,385839,Sialijoda,3817,Saharapada,119507,Raidiha,3454,Saharapada,361,Kendujhar
1646,361,Kendujhar,2843,Patana,385896,Sibanarayanpur,3816,Patana,119473,Badapatna,3453,Patana,361,Kendujhar
1647,361,Kendujhar,2843,Patana,385832,Silipada,3817,Saharapada,119510,Silipada,3454,Saharapada,361,Kendujhar
1648,361,Kendujhar,2843,Patana,385833,Suagapur,3817,Saharapada,119498,Gandabeda,3454,Saharapada,361,Kendujhar
1649,361,Kendujhar,2843,Patana,385907,Suambirajayagovindpur,3816,Patana,119473,Badapatna,3453,Patana,361,Kendujhar
1650,361,Kendujhar,2843,Patana,385920,Sunaposi,3817,Saharapada,119495,Dalapaka,3454,Saharapada,361,Kendujhar
1651,361,Kendujhar,2843,Patana,385846,Sunariposi,3817,Saharapada,119505,Machhagarh,3454,Saharapada,361,Kendujhar
1652,361,Kendujhar,2843,Patana,385913,Tainsira,3816,Patana,119473,Badapatna,3453,Patana,361,Kendujhar
1653,361,Kendujhar,2843,Patana,385890,Talapada,3817,Saharapada,119504,Kundula,3454,Saharapada,361,Kendujhar
1654,361,Kendujhar,2843,Patana,385857,Talasarua,3817,Saharapada,119494,Barbil,3454,Saharapada,361,Kendujhar
1655,361,Kendujhar,2843,Patana,385788,Tando,3817,Saharapada,119508,Saharpada,3454,Saharapada,361,Kendujhar
1656,361,Kendujhar,2843,Patana,385866,Tangarpada,3816,Patana,119491,Tangarpada,3453,Patana,361,Kendujhar
1657,361,Kendujhar,2843,Patana,385859,Tavasarua,3817,Saharapada,119494,Barbil,3454,Saharapada,361,Kendujhar
1658,361,Kendujhar,2843,Patana,385808,Telipada,3817,Saharapada,119498,Gandabeda,3454,Saharapada,361,Kendujhar
1659,361,Kendujhar,2843,Patana,385858,Tendara,3817,Saharapada,119511,Tendara,3454,Saharapada,361,Kendujhar
1660,361,Kendujhar,2843,Patana,385897,Tikayatpatana,3816,Patana,119473,Badapatna,3453,Patana,361,Kendujhar
1661,361,Kendujhar,2843,Patana,385829,Tilabeda,3817,Saharapada,119494,Barbil,3454,Saharapada,361,Kendujhar
1662,361,Kendujhar,2843,Patana,385883,Uchatanagar,3817,Saharapada,119496,Damahuda,3454,Saharapada,361,Kendujhar
1663,361,Kendujhar,2843,Patana,385783,Udayapur,3817,Saharapada,119512,Udayapur,3454,Saharapada,361,Kendujhar
1664,361,Kendujhar,2836,Rugudi,385284,Barpada,3814,Joda,119444,Guali,3451,Joda,361,Kendujhar
1665,361,Kendujhar,2836,Rugudi,385291,Bhuyanraida,3814,Joda,119439,Bhuyanraida,3451,Joda,361,Kendujhar
1666,361,Kendujhar,2836,Rugudi,385287,Bhuyanrodkala,3814,Joda,275396,Laidapada,3451,Joda,361,Kendujhar
1667,361,Kendujhar,2836,Rugudi,385295,Chhatabar,3814,Joda,119441,Bolani,3451,Joda,361,Kendujhar
1668,361,Kendujhar,2836,Rugudi,385294,Chormalda,3814,Joda,275396,Laidapada,3451,Joda,361,Kendujhar
1669,361,Kendujhar,2836,Rugudi,385282,Gandhalpada,3814,Joda,119444,Guali,3451,Joda,361,Kendujhar
1670,361,Kendujhar,2836,Rugudi,385283,Guali,3814,Joda,119444,Guali,3451,Joda,361,Kendujhar
1671,361,Kendujhar,2836,Rugudi,385285,Katesahi,3814,Joda,275396,Laidapada,3451,Joda,361,Kendujhar
1672,361,Kendujhar,2836,Rugudi,385279,Kendudihi,3814,Joda,119444,Guali,3451,Joda,361,Kendujhar
1673,361,Kendujhar,2836,Rugudi,385292,Kolharaida,3814,Joda,119439,Bhuyanraida,3451,Joda,361,Kendujhar
1674,361,Kendujhar,2836,Rugudi,385286,Kolharodkala,3814,Joda,275396,Laidapada,3451,Joda,361,Kendujhar
1675,361,Kendujhar,2836,Rugudi,385293,Kundurupani,3814,Joda,119439,Bhuyanraida,3451,Joda,361,Kendujhar
1676,361,Kendujhar,2836,Rugudi,385289,Laidapada,3814,Joda,275396,Laidapada,3451,Joda,361,Kendujhar
1677,361,Kendujhar,2836,Rugudi,385281,Nuagaon,3814,Joda,119444,Guali,3451,Joda,361,Kendujhar
1678,361,Kendujhar,2836,Rugudi,385280,Paduliposi,3814,Joda,119444,Guali,3451,Joda,361,Kendujhar
1679,361,Kendujhar,2836,Rugudi,385290,Rugudidihi,3814,Joda,275396,Laidapada,3451,Joda,361,Kendujhar
1680,361,Kendujhar,2836,Rugudi,385288,Topadihi,3814,Joda,275396,Laidapada,3451,Joda,361,Kendujhar
1681,361,Kendujhar,2857,Sainkul,387300,Agarda,3809,Ghasipura,119319,Khalana,3446,Ghasipura,361,Kendujhar
1682,361,Kendujhar,2857,Sainkul,387313,Alati,3809,Ghasipura,119309,Alati,3446,Ghasipura,361,Kendujhar
1683,361,Kendujhar,2857,Sainkul,387366,Aligaon,3809,Ghasipura,119330,Taruan,3446,Ghasipura,361,Kendujhar
1684,361,Kendujhar,2857,Sainkul,387325,Angarua,3809,Ghasipura,119316,Ganpur,3446,Ghasipura,361,Kendujhar
1685,361,Kendujhar,2857,Sainkul,387358,Anjira,3809,Ghasipura,119311,Batto,3446,Ghasipura,361,Kendujhar
1686,361,Kendujhar,2857,Sainkul,387360,Atta,3809,Ghasipura,119311,Batto,3446,Ghasipura,361,Kendujhar
1687,361,Kendujhar,2857,Sainkul,387338,Badapadana,3809,Ghasipura,119326,Ramachandrapur,3446,Ghasipura,361,Kendujhar
1688,361,Kendujhar,2857,Sainkul,387284,Bahugadia,3809,Ghasipura,119315,Gadabandhagoda,3446,Ghasipura,361,Kendujhar
1689,361,Kendujhar,2857,Sainkul,387371,Balibaruan,3809,Ghasipura,119328,Saladei,3446,Ghasipura,361,Kendujhar
1690,361,Kendujhar,2857,Sainkul,387298,Bamphidi,3809,Ghasipura,119322,Madanpur,3446,Ghasipura,361,Kendujhar
1691,361,Kendujhar,2857,Sainkul,387340,Baniapasi,3809,Ghasipura,119330,Taruan,3446,Ghasipura,361,Kendujhar
1692,361,Kendujhar,2857,Sainkul,387320,Baranga,3809,Ghasipura,119316,Ganpur,3446,Ghasipura,361,Kendujhar
1693,361,Kendujhar,2857,Sainkul,387356,Bato,3809,Ghasipura,119311,Batto,3446,Ghasipura,361,Kendujhar
1694,361,Kendujhar,2857,Sainkul,387324,Baunspal,3809,Ghasipura,119324,Purana Bandhogada,3446,Ghasipura,361,Kendujhar
1695,361,Kendujhar,2857,Sainkul,387321,Beguniadihi,3809,Ghasipura,119316,Ganpur,3446,Ghasipura,361,Kendujhar
1696,361,Kendujhar,2857,Sainkul,387362,Belada,3809,Ghasipura,119328,Saladei,3446,Ghasipura,361,Kendujhar
1697,361,Kendujhar,2857,Sainkul,387327,Belasundari,3809,Ghasipura,119309,Alati,3446,Ghasipura,361,Kendujhar
1698,361,Kendujhar,2857,Sainkul,387289,Bhaganai,3809,Ghasipura,119322,Madanpur,3446,Ghasipura,361,Kendujhar
1699,361,Kendujhar,2857,Sainkul,387312,Bhandaripada,3809,Ghasipura,119315,Gadabandhagoda,3446,Ghasipura,361,Kendujhar
1700,361,Kendujhar,2857,Sainkul,387316,Bilabandha,3809,Ghasipura,119324,Purana Bandhogada,3446,Ghasipura,361,Kendujhar
1701,361,Kendujhar,2857,Sainkul,387369,Bramhanda,3809,Ghasipura,119328,Saladei,3446,Ghasipura,361,Kendujhar
1702,361,Kendujhar,2857,Sainkul,387363,Chandali,3809,Ghasipura,119330,Taruan,3446,Ghasipura,361,Kendujhar
1703,361,Kendujhar,2857,Sainkul,387306,Dantia,3809,Ghasipura,119315,Gadabandhagoda,3446,Ghasipura,361,Kendujhar
1704,361,Kendujhar,2857,Sainkul,387347,Dihakatina,3809,Ghasipura,119328,Saladei,3446,Ghasipura,361,Kendujhar
1705,361,Kendujhar,2857,Sainkul,387348,Fatepur,3809,Ghasipura,119311,Batto,3446,Ghasipura,361,Kendujhar
1706,361,Kendujhar,2857,Sainkul,387302,Gainthagodi,3809,Ghasipura,119326,Ramachandrapur,3446,Ghasipura,361,Kendujhar
1707,361,Kendujhar,2857,Sainkul,387323,Ganpur,3809,Ghasipura,119316,Ganpur,3446,Ghasipura,361,Kendujhar
1708,361,Kendujhar,2857,Sainkul,387283,Garhbandhogoda,3809,Ghasipura,119315,Gadabandhagoda,3446,Ghasipura,361,Kendujhar
1709,361,Kendujhar,2857,Sainkul,387345,Gobargali,3809,Ghasipura,119330,Taruan,3446,Ghasipura,361,Kendujhar
1710,361,Kendujhar,2857,Sainkul,387290,Godipatna,3809,Ghasipura,119322,Madanpur,3446,Ghasipura,361,Kendujhar
1711,361,Kendujhar,2857,Sainkul,387281,Gudiadihi,3809,Ghasipura,119315,Gadabandhagoda,3446,Ghasipura,361,Kendujhar
1712,361,Kendujhar,2857,Sainkul,387336,Guhaldihi,3809,Ghasipura,119326,Ramachandrapur,3446,Ghasipura,361,Kendujhar
1713,361,Kendujhar,2857,Sainkul,387332,Haripur,3809,Ghasipura,119309,Alati,3446,Ghasipura,361,Kendujhar
1714,361,Kendujhar,2857,Sainkul,387292,Hasanpur,3809,Ghasipura,119322,Madanpur,3446,Ghasipura,361,Kendujhar
1715,361,Kendujhar,2857,Sainkul,387294,Jalasuan,3809,Ghasipura,119313,Daradipal,3446,Ghasipura,361,Kendujhar
1716,361,Kendujhar,2857,Sainkul,387328,Janardanpurpatna,3809,Ghasipura,119309,Alati,3446,Ghasipura,361,Kendujhar
1717,361,Kendujhar,2857,Sainkul,387285,Jarak,3809,Ghasipura,119315,Gadabandhagoda,3446,Ghasipura,361,Kendujhar
1718,361,Kendujhar,2857,Sainkul,387337,Jarda,3809,Ghasipura,119326,Ramachandrapur,3446,Ghasipura,361,Kendujhar
1719,361,Kendujhar,2857,Sainkul,387305,Jenapada,3809,Ghasipura,119309,Alati,3446,Ghasipura,361,Kendujhar
1720,361,Kendujhar,2857,Sainkul,387309,Kainsiari,3809,Ghasipura,119315,Gadabandhagoda,3446,Ghasipura,361,Kendujhar
1721,361,Kendujhar,2857,Sainkul,387372,Kaithapatna,3809,Ghasipura,119328,Saladei,3446,Ghasipura,361,Kendujhar
1722,361,Kendujhar,2857,Sainkul,387288,Kanpur,3809,Ghasipura,119322,Madanpur,3446,Ghasipura,361,Kendujhar
1723,361,Kendujhar,2857,Sainkul,387308,Kantabania,3809,Ghasipura,119315,Gadabandhagoda,3446,Ghasipura,361,Kendujhar
1724,361,Kendujhar,2857,Sainkul,387282,Karadamali,3809,Ghasipura,119315,Gadabandhagoda,3446,Ghasipura,361,Kendujhar
1725,361,Kendujhar,2857,Sainkul,387322,Karadapal,3809,Ghasipura,119311,Batto,3446,Ghasipura,361,Kendujhar
1726,361,Kendujhar,2857,Sainkul,387355,Karadapal,3809,Ghasipura,119316,Ganpur,3446,Ghasipura,361,Kendujhar
1727,361,Kendujhar,2857,Sainkul,387326,Katenikantal,3809,Ghasipura,119316,Ganpur,3446,Ghasipura,361,Kendujhar
1728,361,Kendujhar,2857,Sainkul,387365,Kendukhunta,3809,Ghasipura,119330,Taruan,3446,Ghasipura,361,Kendujhar
1729,361,Kendujhar,2857,Sainkul,387304,Khadikasulabahali,3809,Ghasipura,119322,Madanpur,3446,Ghasipura,361,Kendujhar
1730,361,Kendujhar,2857,Sainkul,387301,Khalana,3809,Ghasipura,119319,Khalana,3446,Ghasipura,361,Kendujhar
1731,361,Kendujhar,2857,Sainkul,387318,Kolipal,3809,Ghasipura,119316,Ganpur,3446,Ghasipura,361,Kendujhar
1732,361,Kendujhar,2857,Sainkul,387352,Kothasahi,3809,Ghasipura,119327,Sainkul,3446,Ghasipura,361,Kendujhar
1733,361,Kendujhar,2857,Sainkul,387331,Krushnapur,3809,Ghasipura,119315,Gadabandhagoda,3446,Ghasipura,361,Kendujhar
1734,361,Kendujhar,2857,Sainkul,387344,Lunahar,3809,Ghasipura,119330,Taruan,3446,Ghasipura,361,Kendujhar
1735,361,Kendujhar,2857,Sainkul,387296,Machhalo,3809,Ghasipura,119321,Machhalo,3446,Ghasipura,361,Kendujhar
1736,361,Kendujhar,2857,Sainkul,387291,Madanpur,3809,Ghasipura,119322,Madanpur,3446,Ghasipura,361,Kendujhar
1737,361,Kendujhar,2857,Sainkul,387359,Madhukesari,3809,Ghasipura,119311,Batto,3446,Ghasipura,361,Kendujhar
1738,361,Kendujhar,2857,Sainkul,387364,Mahuri,3809,Ghasipura,119330,Taruan,3446,Ghasipura,361,Kendujhar
1739,361,Kendujhar,2857,Sainkul,387346,Malikatina,3809,Ghasipura,119330,Taruan,3446,Ghasipura,361,Kendujhar
1740,361,Kendujhar,2857,Sainkul,387307,Mangalagadia,3809,Ghasipura,119315,Gadabandhagoda,3446,Ghasipura,361,Kendujhar
1741,361,Kendujhar,2857,Sainkul,387349,Mirjapur,3809,Ghasipura,119311,Batto,3446,Ghasipura,361,Kendujhar
1742,361,Kendujhar,2857,Sainkul,387335,Nahangi,3809,Ghasipura,119326,Ramachandrapur,3446,Ghasipura,361,Kendujhar
1743,361,Kendujhar,2857,Sainkul,387317,Nandabar,3809,Ghasipura,119324,Purana Bandhogada,3446,Ghasipura,361,Kendujhar
1744,361,Kendujhar,2857,Sainkul,387370,Napanga,3809,Ghasipura,119328,Saladei,3446,Ghasipura,361,Kendujhar
1745,361,Kendujhar,2857,Sainkul,387280,Narda,3809,Ghasipura,119315,Gadabandhagoda,3446,Ghasipura,361,Kendujhar
1746,361,Kendujhar,2857,Sainkul,387295,Naukana,3809,Ghasipura,119321,Machhalo,3446,Ghasipura,361,Kendujhar
1747,361,Kendujhar,2857,Sainkul,387354,Nayagarh,3806,Anandapur,119256,Jalasuan,3443,Anandapur,361,Kendujhar
1748,361,Kendujhar,2857,Sainkul,387303,Nuagaon,3809,Ghasipura,119326,Ramachandrapur,3446,Ghasipura,361,Kendujhar
1749,361,Kendujhar,2857,Sainkul,387319,Nuhamalia,3809,Ghasipura,119316,Ganpur,3446,Ghasipura,361,Kendujhar
1750,361,Kendujhar,2857,Sainkul,387374,Odapada,3809,Ghasipura,119328,Saladei,3446,Ghasipura,361,Kendujhar
1751,361,Kendujhar,2857,Sainkul,387329,Padanpur,3809,Ghasipura,119309,Alati,3446,Ghasipura,361,Kendujhar
1752,361,Kendujhar,2857,Sainkul,387368,Padanpur,3809,Ghasipura,119328,Saladei,3446,Ghasipura,361,Kendujhar
1753,361,Kendujhar,2857,Sainkul,387287,Pahadpur,3809,Ghasipura,119322,Madanpur,3446,Ghasipura,361,Kendujhar
1754,361,Kendujhar,2857,Sainkul,387351,Panchara,3809,Ghasipura,119323,Pandua,3446,Ghasipura,361,Kendujhar
1755,361,Kendujhar,2857,Sainkul,387353,Pandua,3809,Ghasipura,119323,Pandua,3446,Ghasipura,361,Kendujhar
1756,361,Kendujhar,2857,Sainkul,387350,Paramandapur,3809,Ghasipura,119311,Batto,3446,Ghasipura,361,Kendujhar
1757,361,Kendujhar,2857,Sainkul,387343,Patasura,3809,Ghasipura,119330,Taruan,3446,Ghasipura,361,Kendujhar
1758,361,Kendujhar,2857,Sainkul,387286,Patilo,3809,Ghasipura,119315,Gadabandhagoda,3446,Ghasipura,361,Kendujhar
1759,361,Kendujhar,2857,Sainkul,387314,Purunabandhogoda,3809,Ghasipura,119324,Purana Bandhogada,3446,Ghasipura,361,Kendujhar
1760,361,Kendujhar,2857,Sainkul,387330,Raitola,3809,Ghasipura,119309,Alati,3446,Ghasipura,361,Kendujhar
1761,361,Kendujhar,2857,Sainkul,387334,Ramachandrapur,3809,Ghasipura,119326,Ramachandrapur,3446,Ghasipura,361,Kendujhar
1762,361,Kendujhar,2857,Sainkul,387297,Rudranarayanpur,3809,Ghasipura,119321,Machhalo,3446,Ghasipura,361,Kendujhar
1763,361,Kendujhar,2857,Sainkul,387299,Sainkul,3809,Ghasipura,119327,Sainkul,3446,Ghasipura,361,Kendujhar
1764,361,Kendujhar,2857,Sainkul,387367,Sainpal,3809,Ghasipura,119330,Taruan,3446,Ghasipura,361,Kendujhar
1765,361,Kendujhar,2857,Sainkul,387373,Saladei,3809,Ghasipura,119328,Saladei,3446,Ghasipura,361,Kendujhar
1766,361,Kendujhar,2857,Sainkul,387339,Sanapadana,3809,Ghasipura,119326,Ramachandrapur,3446,Ghasipura,361,Kendujhar
1767,361,Kendujhar,2857,Sainkul,387293,Siapada,3806,Anandapur,119252,Belabahali,3443,Anandapur,361,Kendujhar
1768,361,Kendujhar,2857,Sainkul,387311,Suanlo,3809,Ghasipura,119315,Gadabandhagoda,3446,Ghasipura,361,Kendujhar
1769,361,Kendujhar,2857,Sainkul,387333,Suanpada,3809,Ghasipura,119326,Ramachandrapur,3446,Ghasipura,361,Kendujhar
1770,361,Kendujhar,2857,Sainkul,387357,Tampo,3809,Ghasipura,119311,Batto,3446,Ghasipura,361,Kendujhar
1771,361,Kendujhar,2857,Sainkul,387342,Taruan,3809,Ghasipura,119330,Taruan,3446,Ghasipura,361,Kendujhar
1772,361,Kendujhar,2857,Sainkul,387315,Tigiria,3809,Ghasipura,119324,Purana Bandhogada,3446,Ghasipura,361,Kendujhar
